img1,img2,aruco_yaw_deg,aruco_roll_deg,aruco_pitch_deg,core_yaw_deg,core_roll_deg,core_pitch_deg,rot_err_deg,euler_rms_err_deg,t_dir_err_deg,used_core_inverse
20260121172017.JPG,20260121172226.JPG,-4.695959,1.967845,-22.594546,7.034672,-13.815825,-6.510977,23.424444,14.667573,29.043650,0
20260121172013.JPG,20260121172102.JPG,-6.477239,2.877180,-24.992963,-4.352234,0.404304,-28.918538,4.612067,2.946235,10.911188,0
20260121172013.JPG,20260121172219.JPG,-8.157759,3.823459,-31.330304,-1.668395,-5.641153,-31.310968,8.232035,6.625484,11.338536,0
20260121172219.JPG,20260121172226.JPG,-0.092121,0.562656,-0.895983,0.117958,0.658349,-0.032594,0.893899,0.515988,4.385022,0
20260121172013.JPG,20260121172118.JPG,-16.298727,10.322522,-46.071247,-2.850539,-2.629805,-13.639589,34.853386,21.605778,72.706917,0
20260121152658.JPG,20260121172000.JPG,-3.151739,3.495210,-12.566523,-2.634532,6.775689,-5.316779,8.006299,4.603905,74.725177,0
20260121152708.JPG,20260121172219.JPG,2.862418,-0.329122,17.580056,3.388859,-1.923659,15.689415,2.621939,1.459933,1.257225,0
20260121152658.JPG,20260121172226.JPG,-0.263783,0.327987,-4.947469,-0.469642,0.059636,-3.826672,1.174318,0.675913,1.698543,0
20260121172146.JPG,20260121172210.JPG,4.518483,1.471250,18.773057,3.852093,-1.749427,18.389546,3.097738,1.911711,4.867795,0
20260121171953.JPG,20260121172052.JPG,3.263250,-1.220886,13.224064,3.216469,-0.354714,10.259765,3.091252,1.783210,18.894225,0
20260121171953.JPG,20260121172210.JPG,-3.484554,2.135755,-14.861723,1.194254,-8.081455,-11.612746,10.716991,6.753727,37.375246,0
20260121172052.JPG,20260121172057.JPG,-3.817479,2.445340,-11.788365,-2.897767,0.969956,-15.608695,4.119902,2.423328,65.601700,0
20260121152658.JPG,20260121172151.JPG,-5.356817,2.170874,-26.555337,-5.538807,6.727522,-11.789180,15.432891,8.922548,81.643044,1
20260121152631.JPG,20260121172007.JPG,1.276856,-0.095829,5.182731,4.122935,4.508612,23.365594,18.793024,10.953197,46.624796,1
20260121152644.JPG,20260121172052.JPG,9.507996,3.160716,41.498737,4.423914,-3.566410,11.203821,30.926980,18.155661,88.484544,0
20260121152658.JPG,20260121172210.JPG,-2.479244,1.157738,-14.053879,-1.483210,-1.740486,-13.062997,3.003277,1.859537,7.533454,0
20260121171953.JPG,20260121172219.JPG,-1.086709,0.562677,-4.885774,-0.921297,-2.428189,-4.254940,3.048221,1.767351,5.941243,0
20260121172007.JPG,20260121172210.JPG,-3.947422,0.375667,-21.016012,-3.822871,-0.051716,-19.387233,1.677591,0.974866,1.044083,0
20260121152644.JPG,20260121172017.JPG,10.767205,6.016318,44.942756,9.775917,2.661502,42.551752,3.654168,2.446381,3.121124,0
20260121152658.JPG,20260121172110.JPG,0.976848,0.256343,2.952530,0.897144,-0.061568,1.780024,1.216591,0.702897,2.984173,0
20260121152658.JPG,20260121172155.JPG,-5.318233,2.013331,-27.929603,-4.596097,0.042190,-26.473474,2.285938,1.475036,1.923251,0
20260121172017.JPG,20260121172210.JPG,-7.580698,3.733156,-31.602006,-4.142128,-1.773974,-32.255508,4.747878,3.767373,7.314184,0
20260121152631.JPG,20260121172226.JPG,-0.345423,-1.057456,-6.731169,-178.931264,-173.709948,-22.907559,150.518644,143.716690,21.214568,0
20260121172118.JPG,20260121172151.JPG,-0.670998,-0.709573,-7.092363,-0.457925,-0.812209,-3.860371,3.239987,1.870980,3.920207,0
20260121152708.JPG,20260121171953.JPG,3.841509,-0.572939,22.492712,3.359100,1.510453,19.638851,3.665976,2.058945,7.627498,0
20260121172126.JPG,20260121172226.JPG,3.959555,-1.521382,18.800825,3.945341,-1.213921,18.054806,0.808727,0.465932,0.615583,0
20260121152644.JPG,20260121172057.JPG,6.229023,3.650730,29.469485,5.405613,0.666758,25.828267,4.533922,2.759261,4.972658,0
20260121152708.JPG,20260121172007.JPG,5.285871,2.068450,28.485782,4.520707,1.366263,24.064288,4.489076,2.622223,3.132719,0
20260121152658.JPG,20260121171953.JPG,0.944613,-0.720076,0.841436,0.307729,0.995788,1.845232,2.099653,1.205186,10.018151,0
20260121172022.JPG,20260121172118.JPG,-10.210519,6.305621,-36.576276,-1.339900,-2.279533,-7.533060,30.572737,18.219963,51.750225,0
20260121172057.JPG,20260121172219.JPG,-1.005080,0.051181,-6.195700,-1.114765,-2.085653,-3.666540,3.318779,1.912654,3.711776,0
20260121172052.JPG,20260121172151.JPG,-12.106912,8.154092,-40.132551,2.273696,-10.377199,-5.213701,39.271563,24.286736,58.053833,0
20260121172027.JPG,20260121172146.JPG,-19.946206,12.983222,-56.934203,-16.288863,8.119451,-58.940079,3.301229,3.699368,2.608957,0
20260121152644.JPG,20260121172110.JPG,6.618270,4.258436,30.232228,5.707114,1.722375,26.717331,4.172551,2.557102,3.147209,0
20260121152658.JPG,20260121172118.JPG,-4.695511,2.308001,-19.428864,-5.002754,2.424692,-22.940719,3.523520,2.036430,4.212912,0
20260121172022.JPG,20260121172052.JPG,0.991969,-0.647784,-3.442727,-0.320333,1.065891,-1.885812,2.621700,1.536533,8.944818,0
20260121152638.JPG,20260121172007.JPG,16.673063,11.426084,54.629886,13.922796,6.278178,55.034119,3.328491,3.377786,2.268220,0
20260121152644.JPG,20260121172146.JPG,-1.389244,2.488957,-5.585495,-2.071652,-0.290186,-8.488708,4.132899,2.353576,20.360624,0
20260121172201.JPG,20260121172219.JPG,4.456817,-2.125724,20.219276,3.669146,-6.231908,17.287643,4.898135,2.948200,59.889404,0
20260121172210.JPG,20260121172219.JPG,2.041217,-0.976353,10.048446,1.960483,-6.741578,8.833679,5.879289,3.401960,87.089004,0
20260121172000.JPG,20260121172210.JPG,0.162315,-2.347096,-1.370482,0.170365,-0.468924,0.013653,2.333156,1.347025,7.810429,0
20260121171953.JPG,20260121172057.JPG,-0.082524,0.502670,1.309847,0.559526,-0.997564,0.507283,1.826888,1.049927,9.302955,0
20260121171953.JPG,20260121172017.JPG,3.008861,0.483289,16.895491,3.191980,0.096558,17.040057,0.495305,0.260764,1.185181,0
20260121152631.JPG,20260121172013.JPG,6.956236,-1.256427,25.699724,-0.354713,1.817233,3.945855,23.386442,13.368223,26.522912,1
20260121172126.JPG,20260121172210.JPG,1.915219,-1.384595,9.658759,1.896945,-1.589640,6.991016,2.675470,1.544801,0.652063,0
20260121152658.JPG,20260121172201.JPG,-5.965755,3.816345,-23.999338,-4.093880,-0.796018,-22.542532,4.480505,2.994444,10.637628,0
20260121152631.JPG,20260121172022.JPG,3.439199,-2.248327,15.697621,1.189702,1.767594,8.136811,9.058399,5.110568,37.778878,1
20260121172007.JPG,20260121172110.JPG,-0.287261,-0.956942,-4.035473,-0.723080,-0.157528,-4.520023,1.005886,0.595480,2.185187,0
20260121172052.JPG,20260121172110.JPG,-3.807746,2.836150,-10.944101,-4.352432,3.479162,-12.325533,1.573910,0.934256,2.709561,0
20260121171953.JPG,20260121172027.JPG,4.900160,-0.012313,24.136281,3.752066,2.170489,25.826600,3.325082,1.726260,8.671694,0
20260121172027.JPG,20260121172201.JPG,-17.458041,12.355669,-47.950290,-1.104584,-9.851793,-28.063661,26.399069,19.630630,31.473764,0
20260121152644.JPG,20260121172219.JPG,4.926078,2.975253,23.303144,5.169268,-3.123325,21.181275,6.547722,3.730689,7.481438,0
20260121172052.JPG,20260121172118.JPG,-10.888264,7.310645,-33.037102,-8.658297,2.894087,-40.368119,8.149052,5.106288,12.241894,0
20260121172057.JPG,20260121172155.JPG,-6.417803,2.758116,-30.032709,-4.918869,-1.137058,-28.186741,3.891477,2.634817,3.340261,0
20260121152638.JPG,20260121172151.JPG,4.790250,3.222604,21.674654,-2.345778,-13.582608,13.987584,17.835339,11.437207,39.400139,0
20260121172035.JPG,20260121172126.JPG,-10.297491,6.029775,-37.094409,-5.134432,2.122507,-17.073135,20.588258,12.148736,65.840462,1
20260121172102.JPG,20260121172219.JPG,-1.238240,0.089892,-6.391284,-1.222458,-2.605104,-4.665589,3.198833,1.847636,1.869977,0
20260121152638.JPG,20260121172013.JPG,37.355206,27.462527,74.147783,40.927312,31.339363,75.256609,1.517269,3.110161,0.517930,0
20260121172151.JPG,20260121172210.JPG,2.544039,0.183414,12.535994,2.901478,0.842764,10.309742,2.329222,1.356307,59.241961,1
20260121171953.JPG,20260121172000.JPG,-4.183461,4.453450,-13.334165,-4.195534,4.175192,-13.152779,0.334683,0.191897,13.119385,0
20260121172155.JPG,20260121172201.JPG,0.208069,2.007361,3.748221,0.256616,-0.290683,1.973477,2.905821,1.676612,6.108094,0
20260121172007.JPG,20260121172052.JPG,3.191045,-3.136475,7.054469,2.001724,-1.075317,9.812737,3.740158,2.103244,12.247498,0
20260121172035.JPG,20260121172146.JPG,-12.496086,5.541369,-46.465726,-10.454078,2.750342,-46.161552,1.951674,2.004341,1.368591,0
20260121172118.JPG,20260121172210.JPG,1.852410,-0.676031,5.444907,0.913206,-9.867872,1.462400,10.007788,5.808971,29.894563,0
20260121172057.JPG,20260121172226.JPG,-1.160163,0.633843,-7.081358,-1.426884,0.516124,-5.533197,1.577560,0.909542,1.631772,0
20260121172027.JPG,20260121172151.JPG,-16.434655,10.883507,-50.748075,-10.664832,3.021046,-53.301470,5.483356,5.820337,4.764265,0
20260121172035.JPG,20260121172210.JPG,-6.401562,2.567488,-27.783418,-1.188391,-6.257005,-26.111009,8.130148,5.995715,9.290633,0
20260121172007.JPG,20260121172226.JPG,-1.561517,-0.706439,-11.931907,-1.122535,-3.024360,-8.100820,4.459436,2.597607,3.036036,0
20260121152638.JPG,20260121172146.JPG,2.588077,2.004945,15.472839,0.610026,-3.096903,17.668095,5.384988,3.403953,16.059543,0
20260121171953.JPG,20260121172035.JPG,2.302584,0.898381,13.003756,1.530066,1.966893,11.750311,1.914002,1.050337,4.457914,0
20260121172000.JPG,20260121172027.JPG,8.872048,-1.921330,37.681933,8.830992,3.085428,42.503854,6.969238,4.013321,14.525454,0
20260121152638.JPG,20260121172017.JPG,23.029544,15.414417,65.280897,21.960760,12.712748,66.919935,2.418085,1.925942,1.383889,0
20260121172057.JPG,20260121172110.JPG,0.089885,0.439086,0.816575,0.124561,-0.287181,0.459197,0.810521,0.467755,2.594406,1
20260121152631.JPG,20260121172126.JPG,-5.456497,2.155737,-25.339507,-2.534247,-3.994371,-20.999112,7.143364,4.661988,3.297472,0
20260121171953.JPG,20260121172102.JPG,0.148670,0.489627,1.505723,0.529595,-0.147522,0.464851,1.281721,0.738123,6.379283,0
20260121152631.JPG,20260121172201.JPG,-6.176125,2.511136,-25.774659,-2.568906,-143.874814,-42.086370,144.736187,85.064544,39.700706,0
20260121152631.JPG,20260121172155.JPG,-5.471930,0.693681,-29.710066,61.370857,5.955750,-25.074575,69.540018,38.803502,38.067241,0
20260121172000.JPG,20260121172146.JPG,-4.099457,-2.418217,-20.198903,-4.140727,-0.064457,-17.908581,3.274645,1.896265,4.613506,0
20260121172035.JPG,20260121172155.JPG,-10.229510,4.832106,-41.558082,-4.709372,11.437198,-3.481983,39.364480,22.538031,45.558412,1
20260121152644.JPG,20260121172102.JPG,6.465406,3.660598,29.665607,5.658773,-1.098224,25.982535,5.767991,3.505333,6.390680,0
20260121152658.JPG,20260121172022.JPG,3.485596,-0.841328,17.482615,2.716061,1.109779,18.314822,2.452416,1.302763,9.856383,0
20260121172022.JPG,20260121172102.JPG,-2.706499,1.599367,-15.073980,-2.323092,0.851143,-9.516532,5.609748,3.245102,12.181790,0
20260121172013.JPG,20260121172057.JPG,-6.725413,2.916468,-25.186021,0.338437,-3.124730,-6.275580,20.492091,12.165509,78.664321,0
20260121152631.JPG,20260121171953.JPG,0.896164,-2.113783,-0.943455,0.327620,-1.138734,-0.951786,1.120575,0.651673,4.805301,1
20260121172052.JPG,20260121172219.JPG,-4.944799,2.931518,-17.966454,8.771487,-17.775322,-15.833640,21.315936,14.392806,35.598611,0
20260121152658.JPG,20260121172057.JPG,0.870000,-0.195646,2.142782,0.665437,0.323824,1.549522,0.818838,0.470338,5.006051,0
20260121172000.JPG,20260121172226.JPG,2.217354,-2.758765,7.763318,2.818984,-0.497995,9.166745,2.653653,1.575081,5.230278,0
20260121172118.JPG,20260121172155.JPG,-0.670220,-0.963319,-8.450677,-0.484356,-0.932778,-3.634694,4.819787,2.782635,5.523769,0
20260121172057.JPG,20260121172146.JPG,-8.297071,2.955130,-34.963935,-7.420081,1.559788,-34.111128,1.433784,1.071350,1.184542,0
20260121172000.JPG,20260121172022.JPG,6.032434,-2.952990,30.222360,5.431506,2.313222,33.906399,6.709469,3.726761,15.875394,0
20260121152638.JPG,20260121172126.JPG,6.166681,5.085013,24.394328,3.494004,-2.773635,30.685905,9.432646,6.013471,27.143980,0
20260121152708.JPG,20260121172000.JPG,1.125175,2.904569,8.849810,0.484260,0.463056,2.918633,6.420582,3.721586,10.921346,0
20260121172017.JPG,20260121172155.JPG,-11.871715,6.543234,-45.327739,-8.818773,1.751071,-45.402268,3.386228,3.280795,2.851400,0
20260121152644.JPG,20260121152708.JPG,1.937779,2.679526,5.722414,1.975169,-0.315842,4.056496,3.430361,1.978966,13.922686,0
20260121172007.JPG,20260121172017.JPG,2.749575,-1.481566,10.730620,2.084533,-0.106729,12.295288,2.268362,1.262358,39.491164,0
20260121172007.JPG,20260121172201.JPG,-7.936762,3.501105,-30.882280,-5.225968,-1.972194,-30.575386,4.715154,3.530797,6.846304,0
20260121172052.JPG,20260121172126.JPG,-12.107604,9.193077,-37.022246,-0.531066,-1.166214,-4.374062,34.848644,20.874507,63.193543,1
20260121152658.JPG,20260121172013.JPG,7.040937,0.175242,27.483664,0.915247,6.734659,13.879372,17.136526,9.409690,86.136895,0
20260121172017.JPG,20260121172151.JPG,-11.821763,6.519875,-43.946454,-9.508396,2.892535,-45.249491,2.901996,2.595327,2.863465,0
20260121152638.JPG,20260121152708.JPG,6.307253,3.089363,26.737221,4.416089,-2.562735,32.712658,7.783916,4.872664,7.763320,0
20260121171953.JPG,20260121172151.JPG,-6.466686,3.400910,-27.343674,-5.118380,-0.303922,-28.547735,3.508622,2.380019,5.998173,0
20260121152638.JPG,20260121172201.JPG,5.701385,5.331908,23.903001,2.588683,-2.472121,23.698145,7.142489,4.852276,7.108357,0
20260121171953.JPG,20260121172146.JPG,-8.314935,3.468813,-33.651575,0.538183,-0.815998,-0.452687,34.257653,19.990860,77.527137,1
20260121172035.JPG,20260121172219.JPG,-3.426910,0.391848,-17.888486,-2.519783,-3.388598,-15.129842,4.557671,2.752258,3.973898,0
20260121152631.JPG,20260121152638.JPG,-10.302404,1.803600,-50.224928,-9.303187,0.421837,-48.940836,1.566545,1.232422,0.416706,0
20260121172102.JPG,20260121172146.JPG,-8.592206,3.137799,-35.147224,-0.903144,0.227220,-6.109170,29.889777,17.424138,85.719797,1
20260121172035.JPG,20260121172201.JPG,-11.135447,6.478076,-37.500584,-7.274481,-2.831234,-16.534718,22.519726,13.430535,26.745638,0
20260121172151.JPG,20260121172155.JPG,-0.030380,-0.266955,-1.355350,-0.230353,0.363271,-0.539380,1.048240,0.606350,4.440069,0
20260121152658.JPG,20260121172007.JPG,1.388938,1.309782,6.964797,1.633334,0.583081,6.420962,0.961755,0.542703,4.270280,0
20260121172017.JPG,20260121172201.JPG,-12.814432,8.124907,-41.235163,-6.947322,-0.961579,-42.463224,6.878495,6.284779,9.749773,0
20260121172146.JPG,20260121172219.JPG,6.566478,1.276249,28.866771,6.051218,-2.500319,29.788205,3.670200,2.263993,5.778786,0
20260121172027.JPG,20260121172210.JPG,-10.880675,6.598285,-38.581114,2.155700,-10.348967,-20.551603,23.634430,16.147443,28.959061,0
20260121172110.JPG,20260121172151.JPG,-6.591462,2.519763,-29.467928,-6.128867,1.421745,-29.181262,1.002135,0.707535,1.240526,0
20260121172126.JPG,20260121172146.JPG,-2.362874,-2.025125,-9.158989,-2.198229,-0.865598,-11.151173,2.325423,1.334217,33.365422,0
20260121172102.JPG,20260121172210.JPG,-3.684510,1.701899,-16.362461,-3.274403,-0.306923,-14.569355,2.641786,1.572555,2.977598,0
20260121152638.JPG,20260121172000.JPG,9.619464,7.765836,35.143319,2.756904,0.320356,8.959681,27.341622,16.208154,59.508790,1
20260121172013.JPG,20260121172155.JPG,-18.960353,12.813320,-54.427241,-13.608577,5.656662,-56.448762,4.565066,5.289795,4.069784,0
20260121172017.JPG,20260121172126.JPG,-11.927631,7.636758,-40.839454,-4.441849,1.132759,-15.625928,26.191331,15.642472,74.968724,1
20260121152631.JPG,20260121152658.JPG,-0.070901,-1.392646,-1.784140,-0.272739,-0.360465,-1.199661,1.198704,0.694682,1.201384,0
20260121172000.JPG,20260121172052.JPG,6.466594,-4.079175,26.861813,6.841326,-3.011167,22.666594,4.306389,2.508713,29.483763,0
20260121152644.JPG,20260121172126.JPG,1.096661,4.672926,3.535640,0.569190,-0.359822,3.251954,5.037134,2.926161,20.863937,0
20260121172110.JPG,20260121172201.JPG,-7.264292,4.143169,-26.879660,-6.161476,1.359496,-25.565699,2.824530,1.887815,3.614803,0
20260121172102.JPG,20260121172110.JPG,-0.143159,0.449311,0.622507,0.255112,-0.115290,0.284209,0.771618,0.444162,5.321983,1
20260121172017.JPG,20260121172110.JPG,-3.231136,1.264842,-14.722290,-2.873270,0.810728,-9.255119,5.491489,3.174075,14.079961,0
20260121172052.JPG,20260121172155.JPG,-12.160789,8.185204,-41.513735,-7.883493,0.909084,-43.424564,5.730588,4.996280,6.207430,0
20260121172102.JPG,20260121172201.JPG,-7.373337,4.642024,-26.248395,-0.802564,-8.464912,-10.272916,20.358593,12.519088,63.838375,0
20260121172035.JPG,20260121172052.JPG,1.438920,-2.070588,0.145839,0.371202,-0.645823,3.384684,3.708495,2.133862,10.033070,0
